,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
2048044,2.0,41.373519,2.155571,2.0,59.0,Apartment,4.5,Entire home/apt,el Poble Sec,0.0,9.5,6.99626865672,46.7083333333
2048590,0.0,41.392131,2.165438,3.0,61.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,91.51,3.0,15.2472527473,22.875
2048754,0.0,41.392678,2.158586,3.0,140.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,83.84,1.0,0.898203592814,17.5
2048782,0.0,41.383791,2.178985,3.0,35.0,Apartment,4.0,Entire home/apt,el Barri Gtic,80.27,23.5,11.7318435754,102.8125
2048862,0.0,41.407094,2.202949,3.0,61.0,Other,4.5,Entire home/apt,el Poblenou,68.22,7.0,26.2635379061,53.375
2050353,1.0,41.405474,2.176613,2.0,100.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,48.77,38.17,1.59574468085,318.083333333
2050662,1.0,41.357693,2.136263,2.0,77.0,Apartment,4.5,Entire home/apt,la Marina de Port,92.6,18.0,2.72727272727,115.5
2052300,0.0,41.408619,2.206572,3.0,70.0,Apartment,3.5,Entire home/apt,Provenals del Poblenou,85.48,4.0,100.0,35.0
2053895,3.0,41.376078,2.173372,1.0,120.0,Apartment,4.5,Entire home/apt,el Raval,98.63,17.0,15.0412087912,85.0
2054538,3.0,41.411614,2.154056,3.0,90.0,Apartment,5.0,Entire home/apt,la Salut,96.44,21.5,61.4406779661,241.875
2058080,5.0,41.401188,2.155623,2.0,100.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,91.51,47.0,18.3189655172,391.666666667
2059446,0.0,41.376422,2.162362,3.0,80.0,Apartment,4.5,Entire home/apt,Sant Antoni,42.47,2.0,12.893982808,20.0
2063631,0.0,41.390558,2.175059,3.0,75.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,80.55,3.0,12.1387283237,28.125
2063747,1.0,41.389832,2.173355,4.0,176.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.18,5.0,5.88235294118,146.666666667
2063923,1.0,41.374754,2.154042,4.0,119.0,Apartment,3.0,Entire home/apt,el Poble Sec,98.36,1.0,12.8511235955,19.8333333333
2068454,0.0,41.379061,2.177883,3.0,181.0,Apartment,4.0,Entire home/apt,el Barri Gtic,30.68,5.0,9.71760797342,113.125
2068875,0.0,41.373275,2.166859,3.0,65.0,Apartment,4.5,Entire home/apt,el Poble Sec,97.81,17.5,8.5,142.1875
2070094,0.0,41.376581,2.163385,3.0,80.0,Apartment,4.5,Entire home/apt,Sant Antoni,43.56,14.0,8.71212121212,140.0
2070190,0.0,41.383191,2.147923,3.0,65.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,63.84,4.0,16.5789473684,32.5
2073044,0.0,41.378042,2.162985,3.0,80.0,Apartment,4.5,Entire home/apt,Sant Antoni,45.21,22.0,23.0590062112,220.0
2077030,0.0,41.376981,2.158346,2.0,69.0,Apartment,5.0,Entire home/apt,Sant Antoni,90.41,19.17,2.47252747253,110.2275
2077178,1.0,41.400742,2.20568,2.0,70.0,Apartment,4.5,Entire home/apt,el Poblenou,65.75,18.0,10.3305785124,105.0
2077957,1.0,41.393663,2.152626,3.0,101.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,91.23,15.5,14.5231213873,195.6875
2078332,1.0,41.406299,2.161095,3.0,76.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,96.99,18.0,14.1025641026,171.0
2082561,1.0,41.406343,2.197407,2.0,79.0,Apartment,5.0,Entire home/apt,Provenals del Poblenou,49.59,9.0,7.98816568047,59.25
2082868,1.0,41.407429,2.175755,2.0,72.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,63.84,41.5,5.76923076923,249.0
2086651,2.0,41.407315,2.174249,1.0,70.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,83.56,22.5,6.15835777126,65.625
2087178,1.0,41.401135,2.132623,3.0,85.0,Apartment,4.5,Entire home/apt,les Tres Torres,99.45,13.0,0.436046511628,138.125
2092532,1.0,41.379841,2.189893,10.0,83.0,Apartment,4.0,Entire home/apt,la Barceloneta,84.38,9.0,5.66465256798,311.25
2093296,0.0,41.377069,2.161052,2.0,196.0,Apartment,5.0,Entire home/apt,Sant Antoni,95.07,14.0,7.56880733945,228.666666667
2096374,0.0,41.406053,2.175646,3.0,137.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,88.22,2.0,6.34441087613,34.25
209673,1.0,41.398947,2.157422,2.0,75.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,93.42,30.35,3.16265060241,189.6875
2100288,4.0,41.381434,2.187022,2.0,70.0,Apartment,4.0,Entire home/apt,la Barceloneta,95.34,30.0,7.01133144476,175.0
2100391,0.0,41.406789,2.169906,3.0,40.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,96.99,25.5,8.03571428571,127.5
2100854,0.0,41.380378,2.160754,3.0,98.0,Apartment,5.0,Entire home/apt,Sant Antoni,92.88,1.0,3.32409972299,12.25
2104807,0.0,41.398793,2.161268,3.0,81.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,89.32,1.0,6.98198198198,10.125
2107982,1.0,41.37311,2.169746,2.0,48.0,Apartment,5.0,Entire home/apt,el Poble Sec,99.73,38.5,3.32409972299,154.0
2111196,1.0,41.396249,2.173874,2.0,70.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.18,4.0,55.8823529412,23.3333333333
2111247,0.0,41.414297,2.177082,3.0,82.0,Apartment,4.0,Entire home/apt,el Guinard,89.59,21.5,22.5660792952,220.375
2114842,2.0,41.380299,2.178132,4.0,40.0,Apartment,4.0,Entire home/apt,el Barri Gtic,60.55,31.0,25.7322175732,206.666666667
2117004,0.0,41.394527,2.15325,2.0,99.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,88.22,15.5,13.2882882883,127.875
212184,0.0,41.414113,2.217433,3.0,61.0,Apartment,3.5,Entire home/apt,el Bess i el Maresme,94.52,4.33,2.39043824701,33.01625
2127581,9.0,41.411627,2.142844,2.0,160.0,Apartment,4.0,Entire home/apt,Vallcarca i els Penitents,87.12,29.0,1.03021978022,386.666666667
2127975,0.0,41.402694,2.152095,1.0,90.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,99.45,17.0,3.38028169014,63.75
2129598,1.0,41.392505,2.173029,1.0,115.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,99.73,17.0,6.42201834862,81.4583333333
2131496,0.0,41.389659,2.173356,2.0,90.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,95.34,37.5,0.867052023121,281.25
2132747,0.0,41.406315,2.204498,2.0,82.0,Apartment,4.5,Entire home/apt,el Poblenou,99.45,21.5,11.5979381443,146.916666667
2133253,1.0,41.412304,2.137856,1.0,120.0,Apartment,4.5,Entire home/apt,Sant Gervasi - la Bonanova,92.33,3.0,2.68595041322,15.0
2134241,0.0,41.395893,2.1789,2.0,116.0,Apartment,4.5,Entire home/apt,el Fort Pienc,73.97,7.0,11.037037037,67.6666666667
2138515,1.0,41.38743,2.179176,1.0,55.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",89.04,9.0,1.23626373626,20.625
2141891,0.0,41.396825,2.183885,2.0,115.0,Apartment,5.0,Entire home/apt,el Fort Pienc,78.9,27.0,0.828729281768,258.75
2147882,0.0,41.371916,2.159289,3.0,135.0,Apartment,5.0,Entire home/apt,el Poble Sec,83.01,37.5,0.420168067227,632.8125
2152440,3.0,41.400604,2.160552,3.0,75.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,81.37,41.0,25.512295082,384.375
2159227,1.0,41.400776,2.173041,2.0,68.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,34.52,21.0,6.09939759036,119.0
2161538,0.0,41.375097,2.146343,5.0,60.0,Apartment,4.0,Entire home/apt,Hostafrancs,98.08,13.0,34.6153846154,162.5
2171702,3.0,41.423493,2.140666,3.0,105.0,Apartment,4.0,Entire home/apt,Sant Gens dels Agudells,98.63,12.0,18.0379746835,157.5
2180003,1.0,41.371063,2.165474,3.0,83.0,Apartment,4.5,Entire home/apt,el Poble Sec,86.58,21.0,17.4295774648,217.875
2186401,2.0,41.405911,2.162016,3.0,140.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,77.26,29.5,16.2037037037,516.25
2199272,0.0,41.373362,2.14158,3.0,75.0,Apartment,4.5,Entire home/apt,Hostafrancs,98.9,16.5,11.3839285714,154.6875
2199490,2.0,41.406254,2.206683,2.0,70.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,97.81,30.5,4.94505494505,177.916666667
2202510,0.0,41.390313,2.164713,3.0,131.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,73.7,48.5,16.3507109005,794.1875
2207843,3.0,41.381819,2.159859,2.0,298.0,Apartment,5.0,Entire home/apt,Sant Antoni,97.26,4.0,6.11126373626,99.3333333333
2207878,1.0,41.398714,2.157842,4.0,129.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,81.64,11.0,68.1818181818,236.5
2208080,1.0,41.390416,2.159089,3.0,161.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,46.85,8.0,3.22085889571,161.0
2209152,0.0,41.39866,2.168476,1.0,120.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,99.73,7.0,5.50458715596,35.0
2212141,0.0,41.386008,2.183562,1.0,67.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",95.34,31.5,1.23966942149,87.9375
221241,2.0,41.382538,2.173492,3.0,75.0,Apartment,5.0,Entire home/apt,el Barri Gtic,21.1,17.0,16.8461538462,159.375
2212992,0.0,41.380077,2.160347,3.0,103.0,Apartment,4.5,Entire home/apt,Sant Antoni,94.52,13.5,7.37359550562,173.8125
2214596,0.0,41.373891,2.154389,3.0,50.0,Apartment,4.5,Entire home/apt,el Poble Sec,68.77,7.5,5.20833333333,46.875
2216262,1.0,41.388556,2.132067,1.0,85.0,Apartment,4.5,Entire home/apt,les Corts,51.51,13.0,10.9813084112,46.0416666667
2218747,0.0,41.387127,2.197377,2.0,160.0,Boat,5.0,Entire home/apt,la Vila Olmpica del Poblenou,5.48,1.0,10.1123595506,13.3333333333
2218897,0.0,41.385981,2.159255,3.0,155.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,19.45,5.0,5.80495356037,96.875
2219842,0.0,41.388055,2.197724,2.0,120.0,Boat,4.0,Entire home/apt,la Vila Olmpica del Poblenou,5.48,1.0,1.43540669856,10.0
2220119,1.0,41.384059,2.149376,3.0,96.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,96.44,50.0,4.91803278689,600.0
2220561,0.0,41.373732,2.16249,2.0,60.0,Apartment,4.5,Entire home/apt,el Poble Sec,72.6,14.0,13.4774096386,70.0
2222172,0.0,41.381825,2.133705,3.0,75.0,Apartment,4.5,Entire home/apt,les Corts,94.79,7.5,1.41509433962,70.3125
2226342,0.0,41.393889,2.154397,3.0,120.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,96.99,25.5,10.5082417582,382.5
2226387,0.0,41.40958,2.174033,3.0,84.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,99.73,3.0,14.6186440678,31.5
2232591,1.0,41.379629,2.17159,4.0,100.0,Apartment,4.5,Entire home/apt,el Raval,96.99,32.5,7.69961977186,541.666666667
2234840,0.0,41.409764,2.176604,3.0,81.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,73.42,12.5,0.418994413408,126.5625
2235507,0.0,41.382314,2.16123,7.0,150.0,Apartment,4.0,Entire home/apt,Sant Antoni,73.15,2.5,12.7840909091,109.375
223755,0.0,41.410107,2.161817,3.0,120.0,Apartment,3.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,91.51,2.0,5.35714285714,30.0
2237750,1.0,41.410857,2.166643,2.0,50.0,Apartment,4.5,Entire home/apt,el Baix Guinard,98.08,28.0,2.72727272727,116.666666667
2244513,0.0,41.379806,2.167828,1.0,46.0,Apartment,4.0,Entire home/apt,el Raval,97.81,39.5,100.0,75.7083333333
2244935,0.0,41.381904,2.149918,2.0,120.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,51.51,2.0,7.67045454545,20.0
2245066,2.0,41.409481,2.181313,3.0,117.0,Apartment,4.5,Entire home/apt,el Camp de l'Arpa del Clot,90.41,6.0,19.0607734807,87.75
2245593,1.0,41.407849,2.170193,6.0,80.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,92.88,2.0,2.47252747253,40.0
2252412,1.0,41.397394,2.161129,3.0,95.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,93.15,34.5,8.83757961783,409.6875
2256064,10.0,41.384366,2.172093,2.0,130.0,Apartment,4.5,Entire home/apt,el Barri Gtic,95.34,42.5,13.5608856089,460.416666667
2258125,1.0,41.402095,2.177742,3.0,59.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,95.62,30.0,8.96501457726,221.25
2263681,1.0,41.402083,2.139579,2.0,115.0,Apartment,5.0,Entire home/apt,Sant Gervasi - Galvany,94.79,28.0,9.5041322314,268.333333333
2265321,0.0,41.386205,2.162001,3.0,100.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,83.84,12.0,12.9310344828,150.0
2268067,0.0,41.397179,2.168188,2.0,119.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,82.47,19.5,11.0445205479,193.375
2275925,1.0,41.401354,2.199663,3.0,104.0,Apartment,5.0,Entire home/apt,el Poblenou,54.25,11.5,27.2142857143,149.5
2278689,1.0,41.399017,2.205878,2.0,91.0,Apartment,5.0,Entire home/apt,el Poblenou,78.08,31.5,16.726618705,238.875
2282469,2.0,41.373545,2.162643,2.0,50.0,Apartment,4.5,Entire home/apt,el Poble Sec,73.15,43.5,9.08450704225,181.25
2284413,0.0,41.380167,2.173403,2.0,96.0,Apartment,5.0,Entire home/apt,el Raval,14.79,30.5,29.9460431655,244.0
2288872,1.0,41.404991,2.17502,3.0,69.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,94.79,33.5,9.82905982906,288.9375
2292917,0.0,41.391938,2.170264,3.0,208.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,98.63,16.0,1.66666666667,416.0
2293777,0.0,41.388919,2.1574,1.0,60.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,95.89,48.0,2.06043956044,120.0
2294596,1.0,41.385676,2.155101,2.0,119.0,Apartment,4.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,98.63,2.0,65.119760479,19.8333333333
2295880,1.0,41.390054,2.153308,3.0,89.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,92.6,18.0,2.88461538462,200.25
2306489,0.0,41.374516,2.161058,4.0,30.0,Apartment,4.5,Entire home/apt,el Poble Sec,73.15,34.5,2.1613832853,172.5
2307557,0.0,41.388771,2.169596,2.0,185.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,91.51,14.0,0.928792569659,215.833333333
2307766,0.0,41.379813,2.156214,2.0,129.0,Apartment,5.0,Entire home/apt,Sant Antoni,94.25,1.0,1.33136094675,10.75
2307905,1.0,41.373546,2.15609,2.0,49.0,Apartment,4.5,Entire home/apt,el Poble Sec,95.89,24.5,0.828729281768,100.041666667
2308139,0.0,41.389177,2.164405,2.0,112.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,90.68,25.5,11.9011976048,238.0
2308270,0.0,41.40527,2.210514,2.0,300.0,Apartment,4.0,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,90.68,12.5,15.2830188679,312.5
2308283,0.0,41.404224,2.210908,2.0,229.0,Apartment,4.0,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,89.59,16.5,21.7814371257,314.875
2308287,0.0,41.403354,2.209987,2.0,290.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,90.68,14.0,35.3305785124,338.333333333
2308309,0.0,41.405489,2.209831,2.0,100.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,90.96,7.0,5.14285714286,58.3333333333
2308594,0.0,41.373515,2.167762,2.0,85.0,Apartment,4.0,Entire home/apt,el Poble Sec,88.22,28.5,3.02795031056,201.875
2308951,0.0,41.375766,2.153444,3.0,120.0,Apartment,4.5,Entire home/apt,Sant Antoni,96.71,16.5,32.8125,247.5
2314336,0.0,41.374312,2.166289,4.0,50.0,Apartment,3.5,Entire home/apt,el Poble Sec,77.53,6.0,14.5081967213,50.0
2314980,1.0,41.41356,2.219718,3.0,70.0,Apartment,4.0,Entire home/apt,el Bess i el Maresme,98.9,8.0,6.6852367688,70.0
2319608,1.0,41.398302,2.179191,2.0,110.0,Apartment,4.5,Entire home/apt,el Fort Pienc,91.23,15.5,3.82436260623,142.083333333
2321282,0.0,41.398444,2.204989,3.0,128.0,Apartment,4.0,Entire home/apt,el Poblenou,98.9,8.0,10.9806629834,128.0
2322222,1.0,41.384792,2.172903,3.0,140.0,Apartment,4.5,Entire home/apt,el Barri Gtic,27.95,38.0,11.1344537815,665.0
232400,0.0,41.397567,2.153104,3.0,75.0,Apartment,5.0,Entire home/apt,Sant Gervasi - Galvany,62.19,34.15,3.73665480427,320.15625
2324246,1.0,41.419182,2.133436,4.0,88.0,House,4.5,Entire home/apt,Vallcarca i els Penitents,40.55,5.5,10.6481481481,80.6666666667
2324304,0.0,41.399646,2.16083,3.0,94.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,65.48,41.0,6.59340659341,481.75
2329260,0.0,41.390038,2.166519,3.0,315.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,68.77,4.0,60.1293103448,157.5
2329405,1.0,41.37369,2.175942,3.0,115.0,Apartment,4.5,Entire home/apt,el Raval,89.59,14.0,18.9606741573,201.25
2329808,0.0,41.389227,2.164469,3.0,270.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,69.59,4.0,3.28467153285,135.0
2329811,1.0,41.399688,2.14287,1.0,90.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,94.79,2.0,11.356466877,7.5
2331469,1.0,41.407357,2.157532,3.0,115.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,79.73,22.5,3.35195530726,323.4375
2334018,4.0,41.390147,2.165156,3.0,270.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,61.64,1.0,5.71646341463,33.75
2337271,0.0,41.390523,2.164265,2.0,104.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,65.48,9.0,12.775,78.0
2337842,0.0,41.391882,2.165862,2.0,159.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,63.56,9.5,36.2637362637,125.875
234109,0.0,41.399643,2.182587,3.0,126.0,Apartment,5.0,Entire home/apt,el Fort Pienc,99.73,10.83,20.1166180758,170.5725
2341179,1.0,41.397615,2.18353,7.0,70.0,Apartment,4.5,Entire home/apt,el Fort Pienc,74.52,4.0,16.6180758017,81.6666666667
2341293,0.0,41.402312,2.16876,3.0,135.0,Apartment,4.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,49.59,1.0,4.73684210526,16.875
2342332,0.0,41.404791,2.173824,2.0,90.0,Apartment,0.0,Entire home/apt,la Sagrada Famlia,97.81,1.0,3.24074074074,7.5
2342539,0.0,41.372377,2.145736,2.0,39.0,Apartment,4.0,Entire home/apt,la Font de la Guatlla,88.49,15.0,16.2774725275,48.75
2343336,0.0,41.411778,2.154831,3.0,80.0,House,5.0,Entire home/apt,la Salut,95.07,9.5,24.5454545455,95.0
234567,4.0,41.390518,2.165459,1.0,150.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,93.97,23.92,100.0,149.5
234621,5.0,41.402945,2.179245,2.0,100.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,90.96,13.5,18.0147058824,112.5
2346981,1.0,41.40428,2.178677,4.0,65.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,34.52,15.0,11.0501567398,162.5
2347636,2.0,41.409987,2.174398,3.0,79.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,60.55,51.0,32.9113924051,503.625
2348604,1.0,41.395586,2.188574,3.0,111.0,Apartment,4.5,Entire home/apt,el Parc i la Llacuna del Poblenou,99.73,16.5,16.1815068493,228.9375
2349369,1.0,41.378437,2.157311,2.0,75.0,Apartment,4.5,Entire home/apt,Sant Antoni,86.58,38.0,15.5539772727,237.5
2349535,11.0,41.389335,2.160014,3.0,99.0,Apartment,4.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,98.36,5.0,4.13961038961,61.875
2351233,1.0,41.386656,2.170333,2.0,199.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,68.77,48.5,13.4510869565,804.291666667
2360266,1.0,41.394508,2.185908,3.0,95.0,Apartment,4.5,Entire home/apt,el Fort Pienc,38.9,16.5,17.4418604651,195.9375
2362929,1.0,41.399694,2.163325,3.0,149.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,95.34,9.0,100.0,167.625
2364333,0.0,41.382586,2.165126,3.0,65.0,Apartment,4.0,Entire home/apt,el Raval,88.77,35.0,5.1510989011,284.375
2368918,2.0,41.402612,2.187289,4.0,120.0,Apartment,4.0,Entire home/apt,el Parc i la Llacuna del Poblenou,99.73,3.0,3.70879120879,60.0
2368976,1.0,41.400382,2.201313,3.0,90.0,Apartment,5.0,Entire home/apt,el Poblenou,99.45,29.5,2.27272727273,331.875
2369067,0.0,41.374994,2.144522,3.0,79.0,Apartment,4.5,Entire home/apt,Hostafrancs,98.36,30.0,15.9972299169,296.25
2372396,1.0,41.401449,2.164541,4.0,95.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,96.44,30.0,1.65745856354,475.0
2372966,2.0,41.377718,2.137322,2.0,100.0,Apartment,4.5,Entire home/apt,Sants,89.59,13.5,0.824175824176,112.5
2373057,1.0,41.386894,2.15309,2.0,80.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,92.05,25.5,6.03715170279,170.0
2376967,0.0,41.391377,2.194387,3.0,270.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,93.97,4.0,15.9677419355,135.0
2377178,3.0,41.393616,2.16371,2.0,450.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,57.81,23.0,14.2749244713,862.5
2382080,0.0,41.392677,2.187796,3.0,85.0,Apartment,3.5,Entire home/apt,el Parc i la Llacuna del Poblenou,89.32,7.0,4.7520661157,74.375
2382230,0.0,41.393422,2.185861,3.0,85.0,Apartment,4.5,Entire home/apt,el Parc i la Llacuna del Poblenou,89.59,12.0,8.24175824176,127.5
2384188,0.0,41.373045,2.171704,2.0,125.0,Apartment,4.5,Entire home/apt,el Poble Sec,99.45,3.0,7.35294117647,31.25
2385037,1.0,41.390311,2.157161,2.0,139.0,Apartment,4.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,89.04,36.5,0.826446280992,422.791666667
238703,0.0,41.405709,2.175052,3.0,109.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,97.53,17.5,9.9173553719,238.4375
2389049,4.0,41.373573,2.155505,2.0,59.0,Apartment,4.5,Entire home/apt,el Poble Sec,87.95,23.5,14.6551724138,115.541666667
2391167,0.0,41.377916,2.167153,2.0,39.0,Apartment,4.0,Entire home/apt,el Raval,97.53,24.0,6.38736263736,78.0
2392149,2.0,41.421543,2.188302,3.0,60.0,Apartment,5.0,Entire home/apt,la Sagrera,88.49,12.5,0.977198697068,93.75
2394641,3.0,41.394044,2.199311,1.0,166.0,Apartment,4.0,Entire home/apt,el Poblenou,50.14,6.0,8.125,41.5
2396459,0.0,41.393862,2.129151,1.0,110.0,Apartment,4.0,Entire home/apt,les Tres Torres,73.7,6.0,10.0961538462,27.5
239821,3.0,41.396071,2.145336,1.0,120.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,87.12,3.0,40.0,15.0
2398341,0.0,41.377028,2.160983,2.0,79.0,Apartment,4.5,Entire home/apt,Sant Antoni,99.73,11.5,5.88235294118,75.7083333333
2399207,1.0,41.379133,2.169661,1.0,65.0,Apartment,4.0,Entire home/apt,el Raval,99.73,25.5,47.6470588235,69.0625
2406367,0.0,41.40559,2.171667,3.0,84.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,72.05,13.5,10.0,141.75
2408512,8.0,41.390928,2.157939,3.0,135.0,Apartment,4.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,98.08,1.0,4.73901098901,16.875
2412835,0.0,41.394653,2.147739,2.0,200.0,Apartment,5.0,Entire home/apt,Sant Gervasi - Galvany,90.41,6.0,7.14285714286,100.0
2415180,1.0,41.378874,2.160894,6.0,89.0,Apartment,4.0,Entire home/apt,Sant Antoni,22.47,4.0,9.48033707865,89.0
2415344,0.0,41.38045,2.165087,3.0,20.0,Apartment,4.0,Entire home/apt,el Raval,3.56,31.0,3.96935933148,77.5
2416011,0.0,41.375212,2.157874,2.0,65.0,Apartment,4.0,Entire home/apt,Sant Antoni,96.44,18.0,2.42718446602,97.5
2417803,0.0,41.401967,2.171566,3.0,95.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,99.45,24.0,100.0,285.0
2421628,1.0,41.38471,2.162218,1.0,120.0,Apartment,4.5,Entire home/apt,Sant Antoni,98.9,12.5,3.30578512397,62.5
2427987,1.0,41.401343,2.158955,1.0,62.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,74.25,24.5,1.92307692308,63.2916666667
2428246,1.0,41.396948,2.177783,2.0,124.0,Apartment,5.0,Entire home/apt,el Fort Pienc,93.97,20.5,15.6428571429,211.833333333
2429136,1.0,41.391544,2.15251,2.0,66.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.45,23.0,22.1238938053,126.5
2431619,2.0,41.407628,2.1653,3.0,80.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,47.67,15.0,10.3070175439,150.0
2433652,0.0,41.374615,2.168429,3.0,79.0,Apartment,4.5,Entire home/apt,el Poble Sec,80.0,21.5,12.2576177285,212.3125
2436237,0.0,41.385844,2.153055,3.0,89.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,67.95,19.0,8.3850931677,211.375
2438814,1.0,41.405831,2.178776,3.0,50.0,House,5.0,Entire home/apt,la Sagrada Famlia,95.89,63.5,9.79228486647,396.875
2438823,0.0,41.383586,2.179335,2.0,90.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",38.08,15.5,89.4578313253,116.25
2439245,1.0,41.385228,2.182048,2.0,160.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",97.26,21.5,9.70588235294,286.666666667
2439285,0.0,41.386755,2.153434,3.0,411.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.73,5.0,10.3982300885,256.875
2439919,1.0,41.376251,2.161418,2.0,61.0,Apartment,4.5,Entire home/apt,Sant Antoni,76.16,55.5,8.24175824176,282.125
244038,0.0,41.373786,2.166791,2.0,55.0,Apartment,4.5,Entire home/apt,el Poble Sec,98.36,24.58,13.4811320755,112.658333333
2441350,2.0,41.39099,2.154921,3.0,131.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,96.16,23.0,6.66666666667,376.625
