,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
2343336,0.0,41.411778,2.154831,3.0,80.0,House,5.0,Entire home/apt,la Salut,95.07,9.5,24.5454545455,95.0
234567,4.0,41.390518,2.165459,1.0,150.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,93.97,23.92,100.0,149.5
234621,5.0,41.402945,2.179245,2.0,100.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,90.96,13.5,18.0147058824,112.5
2347636,2.0,41.409987,2.174398,3.0,79.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,60.55,51.0,32.9113924051,503.625
2348604,1.0,41.395586,2.188574,3.0,111.0,Apartment,4.5,Entire home/apt,el Parc i la Llacuna del Poblenou,99.73,16.5,16.1815068493,228.9375
2349369,1.0,41.378437,2.157311,2.0,75.0,Apartment,4.5,Entire home/apt,Sant Antoni,86.58,38.0,15.5539772727,237.5
2351233,1.0,41.386656,2.170333,2.0,199.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,68.77,48.5,13.4510869565,804.291666667
2355596,2.0,41.381493,2.171643,1.0,71.0,Apartment,4.5,Private room,el Raval,97.53,19.0,13.9705882353,56.2083333333
2360266,1.0,41.394508,2.185908,3.0,95.0,Apartment,4.5,Entire home/apt,el Fort Pienc,38.9,16.5,17.4418604651,195.9375
2362929,1.0,41.399694,2.163325,3.0,149.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,95.34,9.0,100.0,167.625
2366928,1.0,41.401232,2.173772,3.0,30.0,Apartment,4.5,Private room,la Sagrada Famlia,30.68,26.0,14.5429362881,97.5
2369017,2.0,41.40792,2.166309,2.0,12.0,Apartment,4.5,Private room,el Camp d'en Grassot i Grcia Nova,7.4,42.0,13.4453781513,42.0
2369067,0.0,41.374994,2.144522,3.0,79.0,Apartment,4.5,Entire home/apt,Hostafrancs,98.36,30.0,15.9972299169,296.25
2376967,0.0,41.391377,2.194387,3.0,270.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,93.97,4.0,15.9677419355,135.0
2377178,3.0,41.393616,2.16371,2.0,450.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,57.81,23.0,14.2749244713,862.5
237895,2.0,41.398954,2.182998,3.0,47.0,Apartment,5.0,Private room,el Fort Pienc,99.73,14.83,17.1327272727,87.12625
2385368,0.0,41.399543,2.191217,1.0,50.0,Apartment,4.5,Private room,el Parc i la Llacuna del Poblenou,98.9,58.0,19.2796610169,120.833333333
2389049,4.0,41.373573,2.155505,2.0,59.0,Apartment,4.5,Entire home/apt,el Poble Sec,87.95,23.5,14.6551724138,115.541666667
239821,3.0,41.396071,2.145336,1.0,120.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,87.12,3.0,40.0,15.0
2399207,1.0,41.379133,2.169661,1.0,65.0,Apartment,4.0,Entire home/apt,el Raval,99.73,25.5,47.6470588235,69.0625
2411853,2.0,41.390831,2.158886,3.0,45.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,13.0,44.0217391304,73.125
2412897,0.0,41.387454,2.179978,1.0,17.0,Apartment,4.0,Private room,"Sant Pere, Santa Caterina i la Ribera",98.36,38.0,32.664756447,26.9166666667
2416137,1.0,41.384434,2.17973,2.0,32.0,Bed & Breakfast,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.18,46.0,16.6153846154,122.666666667
2417803,0.0,41.401967,2.171566,3.0,95.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,99.45,24.0,100.0,285.0
2418373,1.0,41.379486,2.17854,1.0,39.0,Apartment,4.5,Private room,el Barri Gtic,68.22,21.5,100.0,34.9375
2428246,1.0,41.396948,2.177783,2.0,124.0,Apartment,5.0,Entire home/apt,el Fort Pienc,93.97,20.5,15.6428571429,211.833333333
2429136,1.0,41.391544,2.15251,2.0,66.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.45,23.0,22.1238938053,126.5
2433652,0.0,41.374615,2.168429,3.0,79.0,Apartment,4.5,Entire home/apt,el Poble Sec,80.0,21.5,12.2576177285,212.3125
2438823,0.0,41.383586,2.179335,2.0,90.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",38.08,15.5,89.4578313253,116.25
244038,0.0,41.373786,2.166791,2.0,55.0,Apartment,4.5,Entire home/apt,el Poble Sec,98.36,24.58,13.4811320755,112.658333333
244118,1.0,41.371178,2.164656,2.0,40.0,Apartment,4.5,Private room,el Poble Sec,97.26,25.16,25.3636363636,83.8666666667
2443369,1.0,41.383003,2.176117,2.0,152.0,Apartment,4.0,Entire home/apt,el Barri Gtic,73.97,3.0,23.5207100592,38.0
2449871,1.0,41.37651,2.162541,3.0,79.0,Apartment,5.0,Private room,Sant Antoni,99.73,5.0,12.2492836676,49.375
2451782,2.0,41.405993,2.170607,2.0,35.0,Apartment,4.5,Private room,la Sagrada Famlia,98.08,37.5,21.6101694915,109.375
2451930,1.0,41.404748,2.147926,1.0,75.0,Apartment,4.5,Entire home/apt,el Putxet i el Farr,94.52,41.5,26.6666666667,129.6875
2456461,0.0,41.405802,2.209531,2.0,100.0,Apartment,4.0,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,88.49,2.0,11.8942731278,16.6666666667
2456506,0.0,41.40356,2.209385,2.0,159.0,Apartment,5.0,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,92.6,3.0,36.7016129032,39.75
2464488,2.0,41.406513,2.154921,1.0,90.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,91.51,26.5,29.2682926829,99.375
2464498,1.0,41.407987,2.145374,2.0,50.0,Apartment,4.5,Entire home/apt,el Putxet i el Farr,72.6,27.0,12.0178041543,112.5
2469678,0.0,41.399117,2.172526,1.0,89.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,66.3,57.0,15.6976744186,211.375
2475421,2.0,41.403005,2.176667,2.0,65.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,83.56,29.5,17.2413793103,159.791666667
2490660,1.0,41.408966,2.170505,3.0,58.0,Apartment,5.0,Entire home/apt,el Baix Guinard,99.73,16.0,13.1394230769,116.0
2491989,1.0,41.376437,2.163762,2.0,70.0,Apartment,4.5,Entire home/apt,Sant Antoni,68.22,36.5,67.2,212.916666667
2494484,1.0,41.398775,2.200903,3.0,54.0,Apartment,5.0,Entire home/apt,el Poblenou,31.78,46.5,19.1460674157,313.875
2495446,1.0,41.380413,2.15354,4.0,27.0,Apartment,4.5,Private room,la Nova Esquerra de l'Eixample,24.11,24.0,20.625,108.0
2505126,2.0,41.39708,2.18141,2.0,110.0,Apartment,4.5,Entire home/apt,el Fort Pienc,74.52,17.0,20.4310344828,155.833333333
2505598,2.0,41.405934,2.162817,3.0,35.0,Apartment,5.0,Private room,el Camp d'en Grassot i Grcia Nova,24.93,22.0,24.8595505618,96.25
2506445,0.0,41.3857,2.131164,3.0,80.0,Apartment,4.5,Entire home/apt,les Corts,30.68,5.0,22.0588235294,50.0
2509265,6.0,41.377895,2.155482,2.0,37.0,Apartment,5.0,Private room,Sant Antoni,93.97,46.0,13.1188118812,141.833333333
2531875,2.0,41.399214,2.175147,2.0,132.0,Apartment,4.5,Entire home/apt,el Fort Pienc,87.4,23.5,12.1951219512,258.5
2535510,0.0,41.386457,2.142668,2.0,159.0,Apartment,4.5,Entire home/apt,les Corts,80.0,31.5,26.0115606936,417.375
2536897,0.0,41.400682,2.162739,2.0,75.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,96.44,36.5,18.9925816024,228.125
2536984,0.0,41.401021,2.174904,3.0,69.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,84.38,8.5,13.7809187279,73.3125
2537729,2.0,41.392566,2.145435,2.0,140.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,50.41,16.5,15.2506963788,192.5
2540033,0.0,41.385703,2.177314,2.0,38.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",83.84,28.5,18.2989690722,90.25
2542113,0.0,41.405692,2.199485,3.0,120.0,Apartment,5.0,Entire home/apt,el Poblenou,11.78,5.0,17.5149700599,75.0
2542240,0.0,41.384724,2.164579,2.0,75.0,Apartment,4.5,Entire home/apt,el Raval,0.0,7.0,11.9080779944,43.75
2548929,1.0,41.408671,2.188132,2.0,30.0,Apartment,5.0,Private room,el Clot,98.9,35.0,18.2522123894,87.5
2552286,0.0,41.415654,2.187003,3.0,135.0,Apartment,4.5,Entire home/apt,Navas,90.41,5.0,14.9466192171,84.375
2553616,0.0,41.381001,2.176209,2.0,45.0,Apartment,4.0,Entire home/apt,el Barri Gtic,97.81,32.0,100.0,120.0
2556555,4.0,41.396908,2.152937,2.0,160.0,Apartment,3.5,Entire home/apt,Sant Gervasi - Galvany,98.08,7.0,94.1860465116,93.3333333333
2559443,1.0,41.400097,2.144263,1.0,90.0,Apartment,4.0,Entire home/apt,Sant Gervasi - Galvany,99.18,4.0,18.6464088398,15.0
2563231,1.0,41.401323,2.152354,4.0,70.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,69.32,18.0,16.2828947368,210.0
2565960,1.0,41.39323,2.179056,2.0,45.0,Apartment,5.0,Private room,el Fort Pienc,90.68,31.5,20.8823529412,118.125
2567501,1.0,41.423675,2.174223,3.0,19.0,Apartment,3.5,Private room,el Guinard,99.45,11.5,21.613832853,27.3125
2581792,0.0,41.390444,2.153797,2.0,30.0,Apartment,4.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,15.5,13.8535031847,38.75
2583061,0.0,41.402576,2.161553,2.0,100.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,84.11,2.0,20.0471698113,16.6666666667
2583343,0.0,41.373564,2.1685,2.0,79.0,Apartment,4.5,Entire home/apt,el Poble Sec,90.96,16.5,12.8873239437,108.625
259088,0.0,41.373435,2.155995,3.0,55.0,Apartment,3.5,Entire home/apt,el Poble Sec,90.96,11.0,97.3214285714,75.625
259229,2.0,41.377832,2.1576,2.0,42.0,Apartment,4.5,Private room,Sant Antoni,24.66,24.0,42.6136363636,84.0
2600598,1.0,41.407157,2.151712,1.0,30.0,Apartment,4.5,Private room,la Vila de Grcia,93.42,5.0,12.8571428571,6.25
2603085,0.0,41.425254,2.169818,1.0,89.0,Dorm,4.0,Private room,la Font d'en Fargues,99.73,1.0,15.9025787966,3.70833333333
2603290,1.0,41.407112,2.159308,2.0,49.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,73.42,8.5,26.5527950311,34.7083333333
2609732,1.0,41.38296,2.184514,2.0,66.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",12.6,13.5,60.0,74.25
2613469,1.0,41.385881,2.179279,1.0,39.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",95.62,76.0,21.181556196,123.5
2613641,0.0,41.38503,2.143252,3.0,60.0,Apartment,4.0,Entire home/apt,la Nova Esquerra de l'Eixample,97.53,22.5,23.2680722892,168.75
2614110,0.0,41.40887,2.146218,2.0,26.0,Apartment,4.0,Private room,el Putxet i el Farr,98.36,9.5,26.6047297297,20.5833333333
261750,0.0,41.398085,2.158388,2.0,120.0,Apartment,3.5,Entire home/apt,la Vila de Grcia,84.66,5.0,33.3333333333,50.0
2622984,3.0,41.385724,2.17761,2.0,39.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",9.59,44.0,14.4425675676,143.0
2623614,1.0,41.384883,2.172012,2.0,36.0,Apartment,5.0,Private room,el Barri Gtic,99.45,8.0,11.9834710744,24.0
2626883,0.0,41.424888,2.17748,3.0,30.0,Apartment,4.0,Entire home/apt,el Congrs i els Indians,95.89,36.5,12.4629080119,136.875
2630720,0.0,41.405088,2.174522,1.0,20.0,Apartment,5.0,Private room,la Sagrada Famlia,92.88,50.0,37.5,41.6666666667
2638769,0.0,41.4024,2.16155,3.0,76.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,98.36,20.5,26.7156862745,194.75
2643984,2.0,41.406856,2.174148,1.0,76.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,22.74,49.5,19.7749196141,156.75
264621,0.0,41.396996,2.172293,3.0,175.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,69.86,16.5,14.2256637168,360.9375
2650947,5.0,41.41338,2.15972,2.0,65.0,Apartment,4.5,Entire home/apt,la Salut,99.73,20.0,26.9662921348,108.333333333
2655585,7.0,41.400775,2.158828,3.0,90.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,75.34,46.5,55.5882352941,523.125
2655723,1.0,41.392694,2.14399,10.0,95.0,Apartment,0.0,Entire home/apt,Sant Gervasi - Galvany,57.81,1.0,31.0055865922,39.5833333333
2664990,0.0,41.403998,2.211737,3.0,123.0,Apartment,4.5,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,94.79,11.5,27.9411764706,176.8125
2669796,1.0,41.403651,2.16225,2.0,20.0,Apartment,4.5,Private room,el Camp d'en Grassot i Grcia Nova,90.68,6.0,23.9457831325,10.0
2677274,0.0,41.419761,2.181418,3.0,100.0,Apartment,5.0,Entire home/apt,Navas,24.38,7.0,24.513618677,87.5
268024,0.0,41.40275,2.163966,3.0,105.0,Apartment,4.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,60.27,1.0,22.0588235294,13.125
2682687,0.0,41.401194,2.209033,2.0,52.0,Apartment,5.0,Private room,Diagonal Mar i el Front Martim del Poblenou,11.23,8.0,73.0263157895,34.6666666667
2685897,0.0,41.384793,2.165977,2.0,199.0,Apartment,5.0,Entire home/apt,el Raval,95.07,13.5,13.4328358209,223.875
2697138,1.0,41.381693,2.164189,2.0,75.0,Apartment,4.5,Entire home/apt,el Raval,93.15,18.5,13.7867647059,115.625
2698331,1.0,41.404502,2.169449,1.0,23.0,Apartment,4.0,Private room,el Camp d'en Grassot i Grcia Nova,99.73,20.0,35.2941176471,19.1666666667
2698602,2.0,41.390514,2.176696,2.0,276.0,Bed & Breakfast,5.0,Entire home/apt,la Dreta de l'Eixample,97.26,8.0,34.8837209302,184.0
2700709,1.0,41.376173,2.152347,1.0,45.0,Other,5.0,Private room,Sant Antoni,95.34,40.0,18.6274509804,75.0
2704481,1.0,41.389387,2.178393,1.0,80.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",83.56,8.0,16.295264624,26.6666666667
2706462,0.0,41.383785,2.16001,3.0,120.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,91.23,19.5,26.45625,292.5
2711885,1.0,41.405577,2.144715,2.0,81.0,Apartment,5.0,Entire home/apt,el Putxet i el Farr,99.73,7.0,16.3967391304,47.25
2712474,1.0,41.388723,2.157833,1.0,40.0,Apartment,4.0,Private room,l'Antiga Esquerra de l'Eixample,74.79,5.0,72.3214285714,8.33333333333
2713392,0.0,41.401986,2.143055,2.0,25.0,Apartment,4.5,Private room,Sant Gervasi - Galvany,99.73,10.5,13.6363636364,21.875
2720765,1.0,41.40432,2.177316,2.0,89.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,98.9,22.5,14.9578651685,166.875
2722831,1.0,41.379739,2.17355,2.0,50.0,Apartment,4.0,Entire home/apt,el Raval,77.81,3.0,51.5625,12.5
2724650,0.0,41.414623,2.190593,2.0,83.0,Apartment,4.5,Entire home/apt,el Clot,71.51,3.0,17.6020408163,20.75
2727935,1.0,41.37272,2.170514,3.0,100.0,Apartment,5.0,Entire home/apt,el Poble Sec,99.73,2.0,14.4396551724,25.0
2729334,14.0,41.376722,2.156692,1.0,22.0,Apartment,4.0,Private room,Sant Antoni,87.67,44.0,13.2653061224,40.3333333333
2729680,1.0,41.392863,2.15056,3.0,110.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,87.12,16.0,15.7894736842,220.0
2730152,1.0,41.395873,2.163345,2.0,150.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,82.74,21.0,12.8105590062,262.5
2732307,3.0,41.395605,2.149889,2.0,40.0,Apartment,4.5,Private room,Sant Gervasi - Galvany,99.73,14.0,18.8741721854,46.6666666667
2737384,0.0,41.375718,2.158016,1.0,29.0,Apartment,4.0,Private room,Sant Antoni,97.53,59.0,23.3732876712,71.2916666667
2745481,0.0,41.372239,2.171252,3.0,100.0,Apartment,4.5,Entire home/apt,el Poble Sec,99.73,11.5,20.4318936877,143.75
2753593,0.0,41.403936,2.171412,2.0,80.0,Apartment,4.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,47.4,30.0,13.3620689655,200.0
275510,0.0,41.387565,2.171087,2.0,18.0,Apartment,4.5,Private room,la Dreta de l'Eixample,92.33,42.67,23.0139275766,64.005
275889,0.0,41.381913,2.171401,4.0,100.0,Apartment,4.5,Entire home/apt,el Raval,96.44,4.0,37.5,66.6666666667
2758891,1.0,41.395043,2.169167,3.0,80.0,House,5.0,Private room,la Dreta de l'Eixample,15.07,70.5,65.625,705.0
2758907,1.0,41.384089,2.143995,2.0,25.0,Apartment,4.5,Private room,la Nova Esquerra de l'Eixample,96.99,24.0,20.6043956044,50.0
2760787,0.0,41.399899,2.196029,2.0,60.0,Apartment,4.5,Entire home/apt,el Poblenou,91.51,39.0,20.5147058824,195.0
276527,0.0,41.420267,2.148729,2.0,70.0,Apartment,4.5,Entire home/apt,el Coll,76.99,28.0,13.7254901961,163.333333333
2766252,1.0,41.399208,2.208011,5.0,200.0,Apartment,5.0,Entire home/apt,el Poblenou,24.66,21.5,23.2522796353,895.833333333
2768724,3.0,41.374418,2.159613,3.0,30.0,Apartment,4.5,Private room,el Poble Sec,58.36,4.0,22.868852459,15.0
2769820,0.0,41.378803,2.158511,4.0,18.0,Apartment,4.5,Private room,Sant Antoni,9.59,16.0,12.7478753541,48.0
2770566,0.0,41.381431,2.16105,2.0,48.0,Apartment,4.5,Private room,Sant Antoni,83.01,19.5,100.0,78.0
2777843,2.0,41.382948,2.17466,3.0,49.0,Bed & Breakfast,4.5,Private room,el Barri Gtic,95.07,50.0,19.0201729107,306.25
2780086,2.0,41.393763,2.156555,1.0,25.0,Apartment,4.5,Private room,l'Antiga Esquerra de l'Eixample,99.73,15.0,22.7064220183,15.625
2780293,1.0,41.372165,2.143128,5.0,50.0,Apartment,4.0,Entire home/apt,Hostafrancs,81.1,15.5,26.0655737705,161.458333333
2781640,1.0,41.401283,2.162841,3.0,108.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,80.82,11.5,26.0309278351,155.25
2782746,1.0,41.398307,2.171222,3.0,149.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,98.36,12.5,100.0,232.8125
2788213,1.0,41.396801,2.177476,2.0,105.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.73,6.0,18.9732142857,52.5
2789539,0.0,41.373369,2.167216,2.0,75.0,Apartment,4.5,Entire home/apt,el Poble Sec,93.97,17.0,33.938547486,106.25
2789656,0.0,41.407317,2.152879,2.0,37.0,Apartment,4.5,Private room,la Vila de Grcia,99.73,7.0,19.972826087,21.5833333333
2789676,0.0,41.382204,2.172338,2.0,50.0,Apartment,4.5,Entire home/apt,el Raval,23.01,54.5,15.1734104046,227.083333333
2796020,0.0,41.370779,2.166382,2.0,70.0,Apartment,4.0,Entire home/apt,el Poble Sec,98.36,10.5,12.8731343284,61.25
2797209,2.0,41.398701,2.161603,1.0,46.0,Apartment,5.0,Private room,la Vila de Grcia,95.89,30.0,12.65625,57.5
2797402,1.0,41.379123,2.161791,2.0,50.0,Bed & Breakfast,5.0,Private room,Sant Antoni,99.18,1.0,17.0577617329,4.16666666667
2799689,0.0,41.37493,2.157929,1.0,18.0,Apartment,4.0,Private room,el Poble Sec,95.07,49.0,30.1675977654,36.75
2799781,0.0,41.376145,2.157339,1.0,18.0,Apartment,4.0,Private room,Sant Antoni,90.96,51.5,14.7471910112,38.625
2800063,0.0,41.376586,2.15648,1.0,19.0,Apartment,4.0,Private room,Sant Antoni,96.16,78.0,13.1868131868,61.75
2800563,1.0,41.407028,2.140277,2.0,110.0,Apartment,5.0,Entire home/apt,el Putxet i el Farr,99.18,4.0,16.7701863354,36.6666666667
2804502,0.0,41.374913,2.13558,3.0,115.0,Apartment,4.5,Entire home/apt,Sants,80.27,13.0,16.7355371901,186.875
2806083,3.0,41.390684,2.155117,2.0,30.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,4.0,25.0,10.0
2806559,1.0,41.402018,2.147567,2.0,99.0,Apartment,4.5,Entire home/apt,el Putxet i el Farr,99.73,10.0,100.0,82.5
2807247,1.0,41.403399,2.13355,6.0,241.0,Apartment,5.0,Entire home/apt,Sant Gervasi - la Bonanova,98.08,1.0,17.7522522523,60.25
2808645,1.0,41.408583,2.179995,3.0,25.0,Apartment,4.5,Private room,la Sagrada Famlia,99.73,8.5,13.4393063584,26.5625
2822232,0.0,41.384468,2.13326,3.0,110.0,Apartment,5.0,Entire home/apt,les Corts,99.73,6.0,46.3483146067,82.5
2830674,1.0,41.406444,2.162172,3.0,75.0,Loft,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,85.21,41.0,16.969273743,384.375
2833402,1.0,41.409945,2.151432,2.0,29.0,Apartment,4.5,Private room,la Salut,24.38,16.0,21.3878326996,38.6666666667
2836060,1.0,41.373921,2.160096,2.0,30.0,Apartment,5.0,Private room,el Poble Sec,23.29,31.5,27.8481012658,78.75
2840570,0.0,41.406559,2.168636,1.0,15.0,Apartment,4.5,Private room,el Camp d'en Grassot i Grcia Nova,49.04,37.0,13.1868131868,23.125
2841499,1.0,41.393284,2.157907,1.0,120.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,99.73,8.0,33.4033613445,40.0
285362,1.0,41.385865,2.179105,6.0,90.0,Apartment,3.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",83.56,1.0,100.0,22.5
2860231,1.0,41.410545,2.185476,1.0,40.0,Apartment,5.0,Private room,el Camp de l'Arpa del Clot,99.73,1.0,14.8305084746,1.66666666667
286105,1.0,41.402687,2.183806,1.0,35.0,Apartment,5.0,Private room,la Sagrada Famlia,99.73,1.0,40.6976744186,1.45833333333
2880418,1.0,41.389629,2.138965,1.0,85.0,Apartment,4.5,Private room,les Corts,99.73,4.5,14.6523178808,15.9375
2884667,3.0,41.400872,2.16168,2.0,28.0,Apartment,4.5,Private room,la Vila de Grcia,91.78,15.0,13.1355932203,35.0
2884805,0.0,41.371955,2.147316,3.0,120.0,Apartment,4.5,Entire home/apt,la Font de la Guatlla,98.63,17.0,19.1713483146,255.0
2885126,0.0,41.37824,2.163789,2.0,70.0,Apartment,5.0,Entire home/apt,Sant Antoni,89.86,5.0,16.5441176471,29.1666666667
2892743,0.0,41.411747,2.18811,3.0,20.0,Apartment,4.5,Private room,el Clot,23.29,20.0,16.5254237288,50.0
2895551,0.0,41.38539,2.176258,4.0,35.0,Apartment,4.5,Private room,el Barri Gtic,99.45,13.5,100.0,78.75
2895670,0.0,41.382835,2.16264,2.0,38.0,Apartment,4.0,Private room,Sant Antoni,98.36,39.0,19.9690402477,123.5
2914172,1.0,41.423649,2.187019,2.0,54.0,Apartment,4.5,Entire home/apt,la Sagrera,97.53,35.5,13.248502994,159.75
2917564,2.0,41.374383,2.146604,3.0,80.0,Apartment,3.5,Entire home/apt,Hostafrancs,90.68,20.0,12.0614035088,200.0
2917650,2.0,41.381654,2.176629,2.0,50.0,Apartment,4.5,Entire home/apt,el Barri Gtic,80.55,34.5,20.7857142857,143.75
292208,1.0,41.392303,2.185897,1.0,35.0,Apartment,5.0,Private room,el Parc i la Llacuna del Poblenou,96.99,9.0,20.6043956044,13.125
2922665,2.0,41.402154,2.170575,3.0,39.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,95.34,33.5,16.295264624,163.3125
2928418,1.0,41.37874,2.177629,2.0,40.0,Bed & Breakfast,4.5,Private room,el Barri Gtic,98.9,38.0,31.5789473684,126.666666667
2939031,1.0,41.403496,2.155815,4.0,100.0,Apartment,4.0,Entire home/apt,la Vila de Grcia,32.33,1.0,16.8587896254,16.6666666667
2941308,2.0,41.40975,2.176897,1.0,100.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,98.08,38.5,22.3404255319,160.416666667
2942676,3.0,41.376661,2.158593,7.0,100.0,Apartment,5.0,Entire home/apt,Sant Antoni,99.18,19.0,16.4451827243,554.166666667
2942983,0.0,41.40465,2.209412,3.0,85.0,Apartment,5.0,Private room,Diagonal Mar i el Front Martim del Poblenou,99.73,2.0,83.5227272727,21.25
2956742,0.0,41.410671,2.187077,2.0,99.0,Apartment,4.0,Entire home/apt,el Clot,99.73,2.0,19.1860465116,16.5
2962342,1.0,41.411853,2.153171,1.0,41.0,Loft,4.5,Private room,la Salut,82.47,41.0,15.5027932961,70.0416666667
2966112,0.0,41.378208,2.151434,2.0,24.0,Apartment,4.0,Private room,la Nova Esquerra de l'Eixample,86.3,21.5,17.3076923077,43.0
2966368,7.0,41.37676,2.149482,2.0,25.0,Apartment,4.0,Private room,la Nova Esquerra de l'Eixample,99.45,17.5,13.2911392405,36.4583333333
2966643,1.0,41.392054,2.144997,3.0,65.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,98.63,4.0,19.3965517241,32.5
2967668,0.0,41.406191,2.175427,3.0,104.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,98.9,12.0,12.9452662722,156.0
2975838,0.0,41.388735,2.158412,3.0,90.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,85.48,16.5,17.1961325967,185.625
2982278,2.0,41.386349,2.156851,1.0,34.0,Other,4.5,Private room,l'Antiga Esquerra de l'Eixample,96.99,17.0,15.3739612188,24.0833333333
2984409,3.0,41.408037,2.193802,6.0,27.0,House,5.0,Private room,Provenals del Poblenou,99.73,1.0,27.5078369906,6.75
2984930,1.0,41.381812,2.189037,2.0,45.0,Apartment,4.5,Private room,la Barceloneta,83.84,28.0,25.4166666667,105.0
2985092,0.0,41.385363,2.16263,2.0,100.0,Other,4.0,Private room,l'Antiga Esquerra de l'Eixample,98.63,1.0,18.6363636364,8.33333333333
2987539,1.0,41.390778,2.155898,3.0,171.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,94.25,12.5,19.376899696,267.1875
2992138,1.0,41.374133,2.16286,2.0,90.0,Apartment,4.0,Entire home/apt,el Poble Sec,92.05,18.0,35.3448275862,135.0
2996993,3.0,41.391345,2.174211,1.0,200.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,49.04,1.0,20.8333333333,8.33333333333
3001707,1.0,41.38335,2.168366,2.0,90.0,Apartment,4.0,Entire home/apt,el Raval,87.67,25.0,19.2363112392,187.5
3003750,2.0,41.406437,2.176522,2.0,65.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,89.59,49.5,14.0762463343,268.125
3004291,1.0,41.40181,2.172598,5.0,75.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,2.19,15.5,23.0769230769,242.1875
3004367,0.0,41.38157,2.166974,1.0,40.0,House,4.0,Private room,el Raval,79.73,50.5,15.6428571429,84.1666666667
3004380,3.0,41.397721,2.179678,3.0,60.0,Apartment,4.5,Entire home/apt,el Fort Pienc,98.63,23.0,32.6086956522,172.5
3007327,1.0,41.419941,2.168474,3.0,180.0,Apartment,5.0,Entire home/apt,el Guinard,95.89,20.5,16.0557184751,461.25
3008815,1.0,41.403072,2.203187,2.0,89.0,Apartment,4.5,Entire home/apt,el Poblenou,73.42,13.5,34.1666666667,100.125
